BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
t3938,0.66,0.27599999999999997,-0.0,0.0,0.0,29.814999999999998,415.185,-0.9267326732673207,-0.009267326732673208,-445.0,7.399999999999997,0.0,-0.0,0.0,0.0,96.41300000000001,1342.5870000000002,-7.3267326732673235,-0.07326732673267324,-1439.0,163.2654630002895,284.04734978490205,-1.4130434782608694,0.0,0.0,20.502,0.0,-157.27715198019803,-3.1246173267326736,-306.0,0.0,0.0,-0.0,0.0,0.0,11.658,0.0,165.53061732673268,-3.1886173267326736,-174.0
t3939,86.005,0.0,-0.3260869565217391,0.0,0.0,30.016000000000005,0.0,348.2544964159524,-15.949409459430665,-448.0,58.02060000000001,0.0,-0.0,0.0,0.0,96.949,1350.0510000000002,-38.97842987516159,-19.042170124838574,-1447.0,134.5565,573.3063269484824,-288.6283829606811,0.0,0.0,20.569,134.93481952856317,-253.56905405693374,-14.169209459430663,-307.0,63.196000000000005,3.8640000000000008,-4.565217391304349,0.0,0.0,11.724999999999998,163.27499999999998,-55.70701248385706,-6.787770124838572,-175.0
t3940,96.846,0.27599999999999997,-0.0,0.0,0.0,29.814999999999998,415.185,-96.02669808468471,-1.0953019153152905,-445.0,64.21960000000001,0.0,-0.0,0.0,0.0,96.212,763.9147641906561,516.9582532765778,-5.304617467234222,-1436.0,138.9605,225.6522570312786,-0.0,0.0,0.0,20.435000000000002,284.565,-355.23252258319746,-9.38023444808107,-305.0,69.51559999999999,3.8640000000000008,-4.565217391304349,0.0,0.0,11.591,161.409,-65.69903260869565,-3.1153500000000003,-173.0
t3941,95.96800000000003,0.0,-0.0,0.0,0.0,28.609,62.27583032702161,252.90871967297846,-12.76155,-427.0,101.03720000000001,0.0,-0.0,0.0,0.0,92.661,1290.339,-100.03683168316817,-1.0003683168316817,-1383.0,146.795,19.83880630664192,-0.0,0.0,0.0,19.698,274.30199999999996,-152.87188798981026,-13.761918316831682,-294.0,77.37240000000001,3.8640000000000008,-0.0,0.0,0.0,11.189,74.57459999999999,0.0,-0.0,-167.0
t3942,0.66,0.0,-0.3260869565217391,0.0,0.0,27.335999999999995,247.54810480446943,150.1441210409412,-17.36213888888889,-408.0,73.48880000000001,0.0,-0.0,0.0,0.0,88.775,1236.225,-63.651111111111106,-9.83768888888889,-1325.0,154.8545,0.0,-129.53214007016987,0.0,0.0,18.960999999999995,264.039,-4.208359929830152,-21.114,-283.0,85.4,0.0,-0.0,0.0,0.0,10.787,150.213,-82.28464999999996,-3.1153500000000003,-161.0
t3943,72.836796932955,0.27599999999999997,-0.0,0.0,0.0,26.197000000000003,364.80300000000005,-58.747956094887144,-14.36484083806789,-391.0,80.49000000000001,0.0,-0.0,0.0,0.0,85.224,1186.776,-62.89887255160315,-17.591127448397014,-1272.0,117.0319,0.0,-315.49134296872097,0.0,0.0,18.224,253.77600000000007,211.04408380678885,-12.584640838067891,-272.0,99.2992,0.0,-4.565217391304349,0.0,0.0,10.318000000000001,143.68200000000002,-89.39725516029856,-5.336727448397015,-154.0
t3944,132.2903,0.0,-0.3260869565217391,0.0,0.0,25.46,354.54,-129.99006090031182,-1.9741521431664317,-380.0,112.95530000000001,0.0,-0.0,0.0,0.0,82.946,1155.054,-102.83520047054195,-10.120099529457894,-1238.0,214.75289999999998,376.66787604411724,-944.1651494476208,0.0,0.0,17.822000000000003,235.03421217111097,375.87763760847747,-9.989476376084776,-266.0,146.8496,3.8640000000000008,-0.0,0.0,0.0,10.117,140.883,-143.0523762376237,-7.6612237623762365,-151.0
t3945,164.11890000000002,0.27599999999999997,-0.0,0.0,0.0,24.79,345.21000000000004,-161.07995882756592,-3.31494117243408,-370.0,146.0233,0.0,-0.0,0.0,0.0,81.137,1129.863,-137.49152920792096,-8.531770792079213,-1211.0,272.24609999999996,799.1413824924664,-1610.8125428524916,0.0,0.0,17.487000000000002,230.69424270489318,557.822038035487,-5.57822038035487,-261.0,270.0456,0.0,-0.0,0.0,0.0,9.915999999999999,138.08399999999997,-259.2505500000001,-10.79505,-148.0
t3946,183.32930000000002,0.0,-0.3260869565217391,0.0,0.0,1.0379999999999998,344.962,-160.10901304347834,-22.894200000000005,-346.0,167.5297,0.0,-0.0,0.0,0.0,76.246,1061.754,-148.7519191919192,-18.777780808080813,-1138.0,308.8443,0.0,-1040.1038514273166,0.0,0.0,16.549,230.45100000000002,752.3735514273167,-21.114,-247.0,450.036,0.0,-0.0,0.0,0.0,0.0,140.0,-443.5126191919191,-6.52338080808081,-140.0
t3947,192.7418,0.0,-0.0,0.0,0.0,22.464,328.536,-190.83346534653467,-1.9083346534653467,-351.0,180.44299999999998,0.0,-0.0,0.0,0.0,3.4619999999999997,1150.5379999999998,-171.6856565656568,-8.757343434343433,-1154.0,326.27829999999994,2243.7356361184297,-3277.4119668114986,0.0,0.0,6.777,244.22299999999998,714.5434653465347,-7.145434653465347,-251.0,360.109804259991,0.0,-4.565217391304349,0.0,0.0,5.68,136.32,-352.02434343434317,-3.5202434343434326,-142.0
t3948,124.60320000000033,0.27599999999999997,-0.0,0.0,0.0,10.125000000000002,0.0,262.8899999999999,-22.894200000000005,-375.0,259.471,0.0,-0.0,0.0,0.0,82.41,0.0,899.3903960396041,-11.271396039603962,-1230.0,215.08899999999997,2774.0014887092534,-1633.46657370092,0.0,0.0,7.182000000000001,0.0,-1082.1038535437701,-14.702061464562297,-266.0,226.7678,3.8640000000000008,-0.0,0.0,0.0,3.624,0.0,-80.17654249583374,-3.079257504166258,-151.0
t3949,0.0,0.0,-0.3260869565217391,0.0,0.0,0.0,0.0,422.2202869565217,-22.894200000000005,-399.0,0.0,0.0,-0.0,0.0,0.0,0.0,277.536339186867,1049.0578104837525,-18.594149670619238,-1308.0,122.14399999999999,1382.5661079804586,-1.4130434782608694,0.0,0.0,0.0,283.0,-1482.1830645021973,-21.113999999999997,-283.0,0.0,0.0,-4.565217391304349,0.0,0.0,0.0,160.0,10.904967061923564,-6.339749670619237,-160.0
t3950,187.80480000000003,0.27599999999999997,-0.0,0.0,0.0,26.304000000000002,384.69599999999997,-165.18659999999997,-22.894200000000005,-411.0,96.50540000000001,0.0,-0.0,0.0,0.0,90.182,1174.305610063126,5.325545390781672,-20.31855545390782,-1346.0,208.129,1.196,-574.5318991553104,0.0,0.0,18.624,272.37600000000003,386.3208991553104,-21.114,-291.0,234.52399999999997,0.0,-0.0,0.0,0.0,10.988000000000001,153.012,-226.45984454609214,-8.064155453907818,-164.0
t3951,177.80360000000002,0.0,-0.3260869565217391,0.0,0.0,27.805,387.19499999999994,-155.6556564786913,-21.821856564786916,-415.0,160.94819999999999,0.0,-0.0,0.0,0.0,36.720000000000006,1323.28,-142.10393939393927,-18.844260606060608,-1360.0,51.495,0.0,-389.1101782344208,0.0,0.0,0.0,294.0,357.65683479920773,-20.041656564786912,-294.0,213.61799999999997,3.8640000000000008,-4.565217391304349,0.0,0.0,11.122000000000002,8.448316923942157,-59.89723892657717,-6.589860606060608,-166.0
t3952,162.43970000000002,0.27599999999999997,-0.3260869565217391,0.0,0.0,28.207000000000004,392.79299999999995,-160.78179509255278,-1.607817950925528,-421.0,142.1253,0.0,-0.0,0.0,0.0,0.0,1378.0,-134.2847182260028,-7.84058177399723,-1378.0,114.966,815.6266543026685,-1023.8794499283943,0.0,0.0,0.891,0.0,394.6328956257258,-5.2371,-297.0,184.18679999999998,3.8640000000000008,-0.0,0.0,0.0,11.256,69.25524613024191,-99.56638230717023,-0.9956638230717025,-168.0
t3953,107.468,0.27599999999999997,-0.3260869565217391,0.0,0.0,27.264,389.195530434783,-74.98324347826102,-22.894200000000005,-426.0,0.0,0.0,-0.0,0.0,0.0,0.0,1396.0,20.064653465346527,-20.064653465346538,-1396.0,125.5638,0.0,-1.4130434782608694,0.0,0.0,12.986,289.014,-103.03675652173905,-21.114,-302.0,0.0,0.0,-4.565217391304349,0.0,0.0,10.944,14.476124321997352,157.95534653465353,-7.810253465346536,-171.0
t3954,8.679599999999999,0.27599999999999997,-0.3260869565217391,0.0,0.0,28.944,403.056,1.503136956521732,-10.132650000000003,-432.0,121.58899999999998,0.0,-0.0,0.0,0.0,75.52350393684732,1338.4764960631526,-102.3798712871285,-19.20912871287129,-1414.0,4.620000000000001,0.0,-0.0,0.0,0.0,20.435000000000002,115.01784438226449,173.27960561773548,-8.352450000000001,-305.0,75.49360000000001,3.8640000000000008,-0.0,0.0,0.0,11.591,161.409,-72.40287128712869,-6.954728712871288,-173.0
t3955,101.362,0.27599999999999997,-0.3260869565217391,0.0,0.0,28.542,296.1460869565218,-0.0,-0.0,-426.0,6.9032,0.0,-0.0,0.0,0.0,93.53200000000001,1261.732939885555,34.17359607519668,-0.34173596075196705,-1396.0,112.10401451878985,867.807566419393,-784.3515557649248,0.0,0.0,20.234,281.766,-193.62378730025557,-1.9362378730025556,-302.0,6.935999999999998,0.0,-4.565217391304349,0.0,0.0,11.457,0.0,159.4501912250589,-2.277973833754523,-171.0
t3956,0.66,0.0,-0.0,0.0,0.0,28.14,0.0,404.580281603918,-13.38028160391797,-420.0,66.8904,0.0,-0.0,0.0,0.0,92.192,1283.808,-56.986060606060484,-9.904339393939397,-1376.0,537.7405294825421,70.66415703127896,-0.0,0.0,0.0,19.965999999999998,0.0,-316.1056586806706,-14.265027833150445,-298.0,69.68639999999999,3.8640000000000008,-4.565217391304349,0.0,0.0,11.323000000000002,120.49526533166313,-31.488562317186922,-0.31488562317186825,-169.0
t3957,87.542,0.0,-0.0,0.0,0.0,27.537000000000003,0.0,318.8152000000002,-22.894200000000005,-411.0,3.7,0.0,-0.0,0.0,0.0,72.46733480641203,1272.5326651935877,15.683925252525766,-19.383925252525255,-1345.0,446.90869398331205,0.0,-1.4130434782608694,0.0,0.0,19.496999999999996,271.503,-424.38165050505125,-21.114,-291.0,75.15200000000002,0.0,-0.0,0.0,0.0,7.095000000000001,0.0,89.88252525252533,-7.129525252525253,-165.0
t3958,90.327,0.27599999999999997,-0.0,0.0,0.0,26.666000000000004,371.33400000000006,-76.67492039667513,-13.92807960332487,-398.0,76.6366,0.0,-0.0,0.0,0.0,87.30099999999999,738.4089899358117,407.05703966751304,-6.4036296033248705,-1303.0,510.32642963086295,594.4069997681534,-756.3526601281783,0.0,0.0,18.894,263.10599999999994,-330.38211927083796,-17.99865,-282.0,0.0,3.8640000000000008,-0.0,0.0,0.0,10.72,145.416,0.0,-0.0,-160.0
t3959,129.69,0.0,-0.3260869565217391,0.0,0.0,27.269,0.0,260.82422882667083,-10.45714187014914,-407.0,71.2884,0.0,-0.0,0.0,0.0,89.11,1240.8900000000003,-51.838907920792266,-19.449492079207925,-1330.0,490.2716441003232,0.0,-83.00707340350355,0.0,0.0,19.162,0.0,-131.2650209058785,-9.161549790941217,-286.0,85.4,0.0,-0.0,0.0,0.0,10.854000000000001,151.14600000000002,-77.72030000000008,-7.679700000000001,-162.0
t3960,126.47900000000001,0.27599999999999997,-0.3260869565217391,0.0,0.0,27.871999999999996,388.128,-125.1771416272062,-1.251771416272062,-416.0,5.549999999999999,0.0,-0.0,0.0,0.0,90.852,1152.705255340446,107.97246935308493,-1.0797246935308495,-1356.0,145.00241451878983,710.4340784612157,-712.2934185313856,0.0,0.0,19.496999999999996,271.503,-139.8556777258788,-3.2873967227412293,-291.0,0.0,0.0,-0.0,0.0,0.0,11.055,0.0,157.06035000000006,-3.1153500000000167,-165.0
t3961,79.72800000000001,0.27599999999999997,-0.0,0.0,0.0,28.407999999999998,395.592,-60.34212121212135,-19.66187878787879,-424.0,64.4922,0.0,-0.0,0.0,0.0,92.326,997.196317391304,247.0349326086957,-23.049450000000004,-1378.0,57.086167211144996,602.8851494449648,-524.4117590803523,0.0,0.0,19.765,275.235,-117.67787878787873,-17.881678787878787,-295.0,84.37519999999999,0.0,-4.565217391304349,0.0,0.0,11.189,155.811,-69.01493260869562,-10.79505,-167.0
t3962,12.620504881431078,0.0,-0.0,0.0,0.0,28.877000000000002,402.123,7.02472316202396,-19.645228043455095,-431.0,66.7848,0.0,-0.0,0.0,0.0,93.79999999999998,1306.1999999999998,-47.544772449418346,-19.240027550581146,-1400.0,41.73,443.8621128856103,-305.70588918766447,0.0,0.0,19.965999999999998,0.0,116.01280434550887,-17.86502804345509,-298.0,83.17960000000001,3.8640000000000008,-4.565217391304349,0.0,0.0,11.323000000000002,157.67700000000002,-75.49275505811448,-6.985627550581145,-169.0
t3963,1.546883462334842,0.0,-0.3260869565217391,0.0,0.0,29.078000000000003,0.0,416.4627534941869,-12.76155,-434.0,62.94100000000001,0.0,-0.0,0.0,0.0,94.336,1313.664,-62.31782178217827,-0.6231782178217827,-1408.0,126.82,258.74946460843915,-94.98870467860874,0.0,0.0,20.100000000000005,279.9,-274.70385992983046,-15.8769,-300.0,83.17960000000001,0.0,-0.0,0.0,0.0,11.39,158.61,-79.44107178217824,-3.738528217821783,-170.0
t3964,1.65,0.27599999999999997,-0.0,0.0,0.0,28.944,33.58319999886142,377.98156375995023,-10.434763758811629,-432.0,70.24080000000001,0.0,-0.0,0.0,0.0,93.79999999999998,1306.1999999999998,-52.58579393939344,-17.655006060606063,-1400.0,170.6425,80.39843963997446,-0.0,0.0,0.0,19.965999999999998,278.034,-242.38637588116285,-8.654563758811628,-298.0,84.54599999999999,3.8640000000000008,-0.0,0.0,0.0,11.323000000000002,157.67700000000002,-83.00939393939389,-5.400606060606061,-169.0
t3965,87.05300000000001,0.0,-0.3260869565217391,0.0,0.0,27.202,378.79800000000006,-63.83271304347815,-22.8942,-406.0,70.5674,0.0,-0.0,0.0,0.0,88.574,1081.5699096353874,91.42134036461269,-10.13265,-1322.0,133.68849999999998,0.0,-93.33832267886545,0.0,0.0,18.960999999999995,264.039,-27.58862732113454,-12.76155,-283.0,83.86280000000001,0.0,-4.565217391304349,0.0,0.0,10.72,69.98241739130434,0.0,-0.0,-160.0
t3966,90.83500000000001,0.27599999999999997,-0.0,0.0,0.0,26.197000000000003,183.66447727272734,100.16017272727274,-10.13265,-391.0,346.61400000000003,0.0,-0.0,0.0,0.0,85.224,1186.776,-334.1415363636364,-12.472463636363637,-1272.0,6.930000000000001,79.00155631539172,-326.11208334208396,0.0,0.0,18.291,186.46987702669227,311.535,-3.1153500000000003,-273.0,83.00880000000001,0.0,-0.0,0.0,0.0,10.318000000000001,143.68200000000002,-77.55363636363636,-5.455163636363637,-154.0
t3967,97.39180000000002,0.0,-0.0,0.0,0.0,25.125,349.875,-82.21409164619509,-15.17770835380496,-375.0,219.70500000000004,0.0,-0.0,0.0,0.0,82.07499999999999,1142.925,-201.30798756172575,-18.397012438274253,-1225.0,139.3025,276.0212673407399,-694.2570943674309,0.0,0.0,17.621000000000002,245.37900000000002,292.33083538049584,-13.39750835380496,-263.0,11.087368610849301,3.8640000000000008,-0.0,0.0,0.0,9.982999999999999,139.017,-8.808756172575038,-6.1426124382742495,-149.0
t3968,122.5335,0.0,-0.3260869565217391,0.0,0.0,24.455,340.54499999999996,-108.27720138683323,-13.930211656644897,-365.0,280.69872139839174,0.0,-0.0,0.0,0.0,79.86399999999999,1112.136,-263.0551858691866,-17.6435355292051,-1192.0,198.25449999999998,587.6192046725936,-1229.212527351459,0.0,0.0,17.152000000000005,238.848,455.4888343355104,-12.150011656644898,-256.0,94.11080000000001,0.0,-4.565217391304349,0.0,0.0,9.715,135.285,-84.15644707949055,-5.389135529205095,-145.0
t3969,152.56150000000002,0.27599999999999997,-0.3260869565217391,0.0,0.0,23.919,333.08099999999996,-151.00139905294876,-1.5100139905294878,-357.0,316.10949999999997,0.0,-0.0,0.0,0.0,78.32300000000001,1090.6770000000001,-312.97970297029684,-3.129797029702969,-1169.0,251.3591,0.0,-870.8199400701694,0.0,0.0,16.951,221.76324906715627,640.1480717202153,-6.401480717202154,-253.0,180.63600000000002,0.0,-0.0,0.0,0.0,9.581,133.41899999999998,-176.16696969696966,-4.469030303030304,-143.0
t3970,298.0767,0.0,-0.0,0.0,0.0,22.646000000000004,315.35400000000004,-295.12544554455445,-2.9512544554455444,-338.0,598.4861,0.0,-0.0,0.0,0.0,74.63799999999999,1039.362,-592.5604950495049,-5.925604950495049,-1114.0,289.92019999999997,1777.4674804256663,-2916.628523394387,0.0,0.0,16.214,181.14467917190646,902.9112765624386,-9.029112765624385,-242.0,22.005,3.8640000000000008,-4.565217391304349,0.0,0.0,9.179000000000002,127.82099999999998,-15.225335968379328,-6.078446640316208,-137.0
t3971,285.50819999999976,0.27599999999999997,-0.0,0.0,0.0,23.048,320.952,-262.8899999999999,-22.894200000000005,-344.0,616.9114,0.0,-0.0,0.0,0.0,76.04500000000002,1022.8820829271536,-566.2355383102556,-14.602944616897442,-1135.0,250.11449999999996,2468.6343822010094,-3636.3180758943668,0.0,0.0,16.549,230.45100000000002,933.7547462310475,-16.18555253768952,-247.0,111.90619999999998,0.0,-0.0,0.0,0.0,9.38,130.62,-104.629207920792,-7.276992079207921,-140.0
t3972,285.7841999999998,0.0,-0.0,0.0,0.0,24.857,346.143,-262.8899999999999,-22.894200000000005,-371.0,241.60139999999998,0.0,-0.0,0.0,0.0,81.874,1114.7443603600257,-193.1703103600253,-23.049450000000004,-1222.0,281.3758,3077.779619436993,-4028.784679797018,0.0,0.0,17.755,247.24500000000003,690.7432603600251,-21.114,-265.0,245.47799999999998,0.0,-0.0,0.0,0.0,10.050000000000002,139.95,-234.68294999999995,-10.79505,-150.0
t3973,231.57320000000004,0.0,-0.0,0.0,0.0,26.264,365.736,-208.6790000000003,-22.894200000000005,-392.0,353.012,0.0,-0.0,0.0,0.0,86.296,1160.5015166149,-294.48910769181805,-17.32040892308182,-1288.0,281.06359999999995,3409.963352980196,-4174.207680006887,0.0,0.0,18.693000000000005,260.3070000000001,503.13041289771365,-19.949685871022865,-279.0,0.0,3.8640000000000008,-0.0,0.0,0.0,10.586,147.41400000000002,0.03769479410467569,-3.901694794104687,-158.0
t3974,306.40869999999995,0.0,-0.0,0.0,0.0,26.666000000000004,371.33400000000006,-293.7670357878646,-12.64166421213558,-398.0,170.71010000000004,0.0,-0.0,0.0,0.0,87.63600000000001,972.7561948449018,91.56142547040827,-14.663720315310144,-1308.0,310.6789,3533.0493803578297,-4180.569140717855,0.0,0.0,18.960999999999995,264.039,350.0453072871532,-13.204446927128469,-283.0,152.59199999999998,0.0,-0.0,0.0,0.0,10.72,149.28,-147.83969696969692,-4.752303030303032,-160.0
t3975,168.2846,0.0,-0.0,0.0,0.0,27.135000000000005,188.17190160071385,44.30269839928624,-22.8942,-405.0,160.57100000000003,0.0,-0.0,0.0,0.0,89.04299999999999,1239.9569999999999,-141.7229292929291,-18.84807070707071,-1329.0,246.87839999999994,208.61552372025116,-729.9143840802752,0.0,0.0,19.295999999999996,268.70400000000006,293.932310273298,-19.511849913274155,-288.0,201.50359999999998,0.0,-0.0,0.0,0.0,10.921,152.079,-196.51207937965512,-4.991520620344868,-163.0
t3976,128.0457,0.0,-0.0,0.0,0.0,27.402999999999995,381.59700000000004,-126.7779207920792,-1.2677792079207921,-409.0,137.4437,0.0,-0.0,0.0,0.0,90.182,1255.8180000000002,-133.37214326813682,-4.07155673186346,-1346.0,126.36379999999997,0.0,-365.03064296872077,0.0,0.0,19.563999999999997,243.5415738237518,270.2639082272414,-2.7026390822724142,-292.0,168.72519999999997,0.0,-4.565217391304349,0.0,0.0,11.055,0.0,-10.113844167025364,-0.10113844167025364,-165.0
t3977,132.0628,0.0,-0.0,0.0,0.0,27.671,385.329,-130.7552475247525,-1.307552475247525,-413.0,111.6098,0.0,-0.0,0.0,0.0,91.053,905.4149319771881,257.4669204980594,-6.544652475247525,-1359.0,213.91369999999998,3863.6658087162477,-4075.761635742941,0.0,0.0,19.765,275.235,6.534577026693134,-8.352450000000001,-295.0,132.4976,3.8640000000000008,-0.0,0.0,0.0,11.189,155.811,-133.24625,-3.1153500000000003,-167.0
t3978,17.7667,0.0,-0.3260869565217391,0.0,0.0,27.402999999999995,364.1563869565218,-0.0,-0.0,-409.0,89.8575,0.0,-0.0,0.0,0.0,90.24900000000001,1256.7510000000002,-76.94070000000013,-12.9168,-1347.0,174.59449999999998,0.0,-120.57218934553292,0.0,0.0,19.631,273.36899999999997,-45.66986065446721,-8.352450000000001,-293.0,0.0,0.0,-4.565217391304349,0.0,0.0,11.055,46.69470673683701,122.61056065446735,-10.79505,-165.0
t3979,3.0515999999999996,0.0,-0.0,0.0,0.0,27.202,195.6251270266926,192.8828229733075,-12.76155,-406.0,76.269,0.0,-0.0,0.0,0.0,89.57900000000001,1247.421,-68.58930000000018,-7.679700000000001,-1337.0,136.8685,3943.494808716248,-3995.932635742941,0.0,0.0,19.496999999999996,271.503,-68.55377297330733,-15.8769,-291.0,66.53479999999999,0.0,-0.0,0.0,0.0,10.988000000000001,153.012,-55.73974999999998,-10.79505,-164.0
t3980,80.05000000000001,0.27599999999999997,-0.3260869565217391,0.0,0.0,26.934,375.0660000000001,-79.20783469651315,-0.7920783469651314,-402.0,3.9760000000000004,0.0,-0.0,0.0,0.0,88.64099999999999,1234.359,-2.3681616891781667,-1.6078383108220442,-1323.0,13.86,0.0,-46.59257340350287,0.0,0.0,19.295999999999996,220.67633698166856,81.57599638569131,-0.815759963856913,-288.0,0.0,0.0,-0.0,0.0,0.0,10.921,152.079,0.0,-0.0,-163.0
t3981,0.66,0.27599999999999997,-0.0,0.0,0.0,26.264,365.736,18.920494250563745,-19.856494250563674,-392.0,58.5002,0.0,-0.0,0.0,0.0,86.56400000000002,1205.4360000000001,-44.75789040290179,-13.742309597098327,-1292.0,89.46149999999999,0.0,-131.04409369335812,0.0,0.0,18.827,154.89031288755473,166.86393080580342,-17.99865,-281.0,142.43680000000003,0.0,-0.0,0.0,0.0,10.653,148.347,-141.02653465346538,-1.4102653465346537,-159.0
t3982,84.146,0.0,-0.3260869565217391,0.0,0.0,25.259,27.668780346917444,257.4986432268409,-17.24633661723654,-377.0,224.8182,0.0,-0.0,0.0,0.0,83.21400000000001,1158.786,-207.06755247524748,-17.750647524752477,-1242.0,426.3911149637523,3533.705057923609,-3820.7536979937786,0.0,0.0,18.090000000000003,251.91000000000008,-123.87633827634592,-15.466136617236542,-270.0,74.80000000000001,0.0,-0.0,0.0,0.0,10.251,0.0,73.44524752475249,-5.496247524752475,-153.0
t3983,84.146,0.27599999999999997,-0.0,0.0,0.0,26.063000000000002,278.515,-0.0,-0.0,-389.0,66.3058,0.0,-0.0,0.0,0.0,85.626,1192.374,-61.06870000000008,-5.2371,-1278.0,114.35741451878984,1.196,-215.53202702669182,0.0,0.0,18.492,6.718525379189044,358.98434356435655,-8.216256435643565,-276.0,297.03080000000006,3.8640000000000008,-0.0,0.0,0.0,10.452,145.548,-297.91564356435646,-2.979156435643565,-156.0
t3984,1.98,0.0,-0.0,0.0,0.0,26.867,374.133,15.941430951624369,-17.921430951624405,-401.0,60.969,0.0,-0.0,0.0,0.0,87.97099999999999,1225.0290000000002,-43.32136842309045,-17.647631576909745,-1313.0,439.12852948254215,3415.116237657326,-3517.6976313506843,0.0,0.0,18.960999999999995,0.0,-56.36690483755946,-16.141230951624408,-283.0,0.0,0.0,-0.0,0.0,0.0,10.72,70.92638926788419,83.74684230902554,-5.393231576909745,-160.0
